,index,time_unit,identifier_id,info_id,filename,zmq_version,benchmark,benchmark_type,helics_version_string,helics_version,zmq_version_string,path,compiler_info_string,generator,system,system_version,platform,cxx_compiler,cxx_compiler_version,build_flags_string,host_processor,host_processor_string,date,host_name,executable,num_cpus,mhz_per_cpu,cpu_scaling_enabled,load_avg,library_build_type,run_id,cache_id,type,level,size,num_sharing,benchmark_id,cpu_time,core_type,filter_location,iterations,name,real_time,repetition_index,repetitions,run_name,run_type,threads,federate_count,interface_count,EvCount,message_count,message_size
27,27,s,bm_ActionMessageResults2019-11-28_Md3vp.txt,3,bm_ActionMessageResults2019-11-28_Md3vp.txt,4.3.2,actionMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:41,SIRIUS,Release\ActionMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,3,0.01123046875,unspecified,nan,64000000,BM_AM_FromString_time,0.011131656250654487,0,0,BM_AM_FromString_time,iteration,1,nan,nan,nan,nan,nan
28,28,s,bm_ActionMessageResults2019-11-28_Md3vp.txt,3,bm_ActionMessageResults2019-11-28_Md3vp.txt,4.3.2,actionMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:41,SIRIUS,Release\ActionMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,4,0.018415178735849812,unspecified,nan,37333333,BM_AM_packetize,0.018578121597222604,0,0,BM_AM_packetize,iteration,1,nan,nan,nan,nan,nan
29,29,s,bm_ActionMessageResults2019-11-28_Md3vp.txt,3,bm_ActionMessageResults2019-11-28_Md3vp.txt,4.3.2,actionMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:41,SIRIUS,Release\ActionMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,5,0.024065289909985604,unspecified,nan,29866667,BM_AM_depacketize,0.024131145934675958,0,0,BM_AM_depacketize,iteration,1,nan,nan,nan,nan,nan
30,30,s,bm_ActionMessageResults2019-11-28_Md3vp.txt,3,bm_ActionMessageResults2019-11-28_Md3vp.txt,4.3.2,actionMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:41,SIRIUS,Release\ActionMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,6,0.546875,unspecified,nan,1000000,BM_AM_packetize_strings,0.5353214999195188,0,0,BM_AM_packetize_strings,iteration,1,nan,nan,nan,nan,nan
31,31,s,bm_ActionMessageResults2019-11-28_Md3vp.txt,3,bm_ActionMessageResults2019-11-28_Md3vp.txt,4.3.2,actionMessageBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:41,SIRIUS,Release\ActionMessageBenchmarks.exe,32,3394,False,[],release,Md3vp,3,Unified,3,8388608000,8,7,0.5998883928571429,unspecified,nan,1120000,BM_AM_depacketize_strings,0.6070655356909681,0,0,BM_AM_depacketize_strings,iteration,1,nan,nan,nan,nan,nan
32,32,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,0,1.0044638372929298,unspecified,nan,746667,BM_conversion/double_conv,0.9893936654497275,0,0,BM_conversion/double_conv,iteration,1,nan,nan,nan,nan,nan
33,33,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,1,0.9765625,unspecified,nan,640000,BM_conversion/int64_conv,0.9832981249928707,0,0,BM_conversion/int64_conv,iteration,1,nan,nan,nan,nan,nan
34,34,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,2,0.9835375073493271,unspecified,nan,746667,BM_conversion/uint64_conv,0.9805562587428864,0,0,BM_conversion/uint64_conv,iteration,1,nan,nan,nan,nan,nan
35,35,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,3,0.9521484375,unspecified,nan,640000,BM_conversion/int_conv,0.965439218816755,0,0,BM_conversion/int_conv,iteration,1,nan,nan,nan,nan,nan
36,36,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,4,1.0498046875,unspecified,nan,640000,BM_conversion/complex_conv,1.0599350000120467,0,0,BM_conversion/complex_conv,iteration,1,nan,nan,nan,nan,nan
37,37,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,5,0.010498046875,unspecified,nan,64000000,BM_conversion/string_conv,0.010578842187896951,0,0,BM_conversion/string_conv,iteration,1,nan,nan,nan,nan,nan
38,38,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,6,0.06277901785714285,unspecified,nan,8960000,BM_conversion/string_conv_med,0.06418036829407875,0,0,BM_conversion/string_conv_med,iteration,1,nan,nan,nan,nan,nan
39,39,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,7,0.06975446428571429,unspecified,nan,11200000,BM_conversion/string_conv_long,0.06961986607555966,0,0,BM_conversion/string_conv_long,iteration,1,nan,nan,nan,nan,nan
40,40,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,8,1.0498046875,unspecified,nan,640000,BM_conversion/vector_conv,1.0604850000163424,0,0,BM_conversion/vector_conv,iteration,1,nan,nan,nan,nan,nan
41,41,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,9,0.8719308035714286,unspecified,nan,896000,BM_interpret/double_interp,0.8676322544748214,0,0,BM_interpret/double_interp,iteration,1,nan,nan,nan,nan,nan
42,42,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,10,0.8719308035714286,unspecified,nan,896000,BM_interpret/int64_interp,0.8690014509349048,0,0,BM_interpret/int64_interp,iteration,1,nan,nan,nan,nan,nan
43,43,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,11,0.8893694196428571,unspecified,nan,896000,BM_interpret/uint64_interp,0.8785410713504201,0,0,BM_interpret/uint64_interp,iteration,1,nan,nan,nan,nan,nan
44,44,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,12,0.8544921875,unspecified,nan,896000,BM_interpret/int_interp,0.8581818080658974,0,0,BM_interpret/int_interp,iteration,1,nan,nan,nan,nan,nan
45,45,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,13,0.8998321875749162,unspecified,nan,746667,BM_interpret/complex_interp,0.9117753964169545,0,0,BM_interpret/complex_interp,iteration,1,nan,nan,nan,nan,nan
46,46,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,14,0.01025390625,unspecified,nan,64000000,BM_interpret/string_interp,0.010306587499144372,0,0,BM_interpret/string_interp,iteration,1,nan,nan,nan,nan,nan
47,47,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,15,0.06801060267857144,unspecified,nan,8960000,BM_interpret/string_interp_med,0.0686156361682931,0,0,BM_interpret/string_interp_med,iteration,1,nan,nan,nan,nan,nan
48,48,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,16,0.07672991071428571,unspecified,nan,11200000,BM_interpret/string_interp_long,0.07560385714376545,0,0,BM_interpret/string_interp_long,iteration,1,nan,nan,nan,nan,nan
49,49,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,0,Data,1,32768000,2,17,0.9765625,unspecified,nan,640000,BM_interpret/vector_interp,0.9848853123912703,0,0,BM_interpret/vector_interp,iteration,1,nan,nan,nan,nan,nan
50,50,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,1,Instruction,1,65536000,2,0,1.0044638372929298,unspecified,nan,746667,BM_conversion/double_conv,0.9893936654497275,0,0,BM_conversion/double_conv,iteration,1,nan,nan,nan,nan,nan
51,51,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,1,Instruction,1,65536000,2,1,0.9765625,unspecified,nan,640000,BM_conversion/int64_conv,0.9832981249928707,0,0,BM_conversion/int64_conv,iteration,1,nan,nan,nan,nan,nan
52,52,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,1,Instruction,1,65536000,2,2,0.9835375073493271,unspecified,nan,746667,BM_conversion/uint64_conv,0.9805562587428864,0,0,BM_conversion/uint64_conv,iteration,1,nan,nan,nan,nan,nan
53,53,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,1,Instruction,1,65536000,2,3,0.9521484375,unspecified,nan,640000,BM_conversion/int_conv,0.965439218816755,0,0,BM_conversion/int_conv,iteration,1,nan,nan,nan,nan,nan
54,54,s,bm_conversionResults2019-11-28_Md3vp.txt,3,bm_conversionResults2019-11-28_Md3vp.txt,4.3.2,conversionBenchmark,full,2.3.1-benchmark_old_cmake-g1855105d-dirty (2019-11-28),2.3.1, ZMQ v4.3.2,C:\Users\barn553\Documents\helics_benchmark_results\benchmark_results\2019-11-28,Visual Studio 15 2017 Windows-10.0.18362:MSVC-19.16.27026.1,Visual Studio 15 2017,Windows,10.0.18362,,MSVC,19.16.27026.1, /DWIN32 /D_WINDOWS /W3 /GR /EHsc /MD /O2 /Ob2 /DNDEBUG /machine:x64 /EHsc;/std:c++14,AMD64,AMD Ryzen Threadripper 1950X 16-Core Processor,2019-11-28 08:01:48,SIRIUS,Release\conversionBenchmarks.exe,32,3394,False,[],release,Md3vp,1,Instruction,1,65536000,2,4,1.0498046875,unspecified,nan,640000,BM_conversion/complex_conv,1.0599350000120467,0,0,BM_conversion/complex_conv,iteration,1,nan,nan,nan,nan,nan
